bfs,youtube-u-growth,SparsePush,serial,boolean-array,false,0,5.83704686164856,0.221617,1.2161955833435059,0.138516
bfs,dblp_coauthor,SparsePush,serial,boolean-array,false,0,17.88797092437744,0.2538,3.821138620376587,0.219478
bfs,soc-LiveJournal1,SparsePush,serial,boolean-array,false,0,44.387229681015015,0.817215,9.111178636550903,0.747071
bfs,orkut-links,SparsePush,serial,boolean-array,false,0,71.31181979179382,0.797057,14.296201944351196,0.770411
bfs,roadNet-CA,SparsePush,serial,boolean-array,false,0,1.7096786499023438,0.001004,0.31136608123779297,0.000192
bfs,youtube-u-growth,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,5.650441646575928,0.037106,1.1095712184906006,0.041936
bfs,dblp_coauthor,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,17.63986611366272,0.036652,3.6353139877319336,0.038105
bfs,soc-LiveJournal1,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,43.92596912384033,0.061853,8.494092464447021,0.143905
bfs,orkut-links,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,62.20233511924744,0.08303,13.792692184448242,0.271117
bfs,roadNet-CA,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.73976731300354,0.012412,0.31328892707824707,0.000218
bfs,youtube-u-growth,SparsePush,static-vertex-parallel,boolean-array,false,0,5.586077451705933,0.03528,1.1091442108154297,0.042531
bfs,dblp_coauthor,SparsePush,static-vertex-parallel,boolean-array,false,0,17.711201906204224,0.035324,3.6399965286254883,0.041797
bfs,soc-LiveJournal1,SparsePush,static-vertex-parallel,boolean-array,false,0,43.97390842437744,0.065831,8.462189435958862,0.147686
bfs,orkut-links,SparsePush,static-vertex-parallel,boolean-array,false,0,70.62961602210999,0.097026,13.783233165740967,0.278554
bfs,roadNet-CA,SparsePush,static-vertex-parallel,boolean-array,false,0,1.7200753688812256,0.003613,0.3116006851196289,0.000223
bfs,youtube-u-growth,DensePull,serial,boolean-array,false,0,6.0114898681640625,0.313411,1.198885202407837,0.127945
bfs,dblp_coauthor,DensePull,serial,boolean-array,false,0,18.012037992477417,0.368084,3.780348539352417,0.188867
bfs,soc-LiveJournal1,DensePull,serial,boolean-array,false,0,44.85310244560242,1.05536,9.043575286865234,0.732593
bfs,orkut-links,DensePull,serial,boolean-array,false,0,70.92287302017212,1.04763,14.30526876449585,0.80205
bfs,roadNet-CA,DensePull,serial,boolean-array,false,0,2.4050512313842773,0.694726,0.5377442836761475,0.223636
bfs,youtube-u-growth,DensePull,serial,bitvector,false,0,5.871742010116577,0.284781,1.1877906322479248,0.114081
bfs,dblp_coauthor,DensePull,serial,bitvector,false,0,17.859432458877563,0.318073,3.7817156314849854,0.154661
bfs,soc-LiveJournal1,DensePull,serial,bitvector,false,0,44.99789476394653,0.849586,8.793156623840332,0.444298
bfs,orkut-links,DensePull,serial,bitvector,false,0,54.749598264694214,0.771638,14.144330501556396,0.610331
bfs,roadNet-CA,DensePull,serial,bitvector,false,0,2.2924766540527344,0.564844,0.5402698516845703,0.228602
bfs,youtube-u-growth,DensePull,dynamic-vertex-parallel,boolean-array,false,0,5.694810390472412,0.035791,1.0779309272766113,0.014803
bfs,dblp_coauthor,DensePull,dynamic-vertex-parallel,boolean-array,false,0,17.65951371192932,0.034866,3.6265692710876465,0.028391
bfs,soc-LiveJournal1,DensePull,dynamic-vertex-parallel,boolean-array,false,0,44.20011854171753,0.056359,8.526970386505127,0.186755
bfs,orkut-links,DensePull,dynamic-vertex-parallel,boolean-array,false,0,70.48501944541931,0.09787,13.524092674255371,0.090842
bfs,roadNet-CA,DensePull,dynamic-vertex-parallel,boolean-array,false,0,1.7495486736297607,0.047432,0.33848094940185547,0.025846
bfs,youtube-u-growth,DensePull,dynamic-vertex-parallel,bitvector,false,0,5.585604667663574,0.047674,1.1046056747436523,0.02036
bfs,dblp_coauthor,DensePull,dynamic-vertex-parallel,bitvector,false,0,17.71791362762451,0.056579,3.6570184230804443,0.021103
bfs,soc-LiveJournal1,DensePull,dynamic-vertex-parallel,bitvector,false,0,44.03283452987671,0.068164,8.422008752822876,0.087289
bfs,orkut-links,DensePull,dynamic-vertex-parallel,bitvector,false,0,69.85555338859558,0.07142,13.582860946655273,0.063787
bfs,roadNet-CA,DensePull,dynamic-vertex-parallel,bitvector,false,0,1.7712936401367188,0.064109,0.347672700881958,0.029119
bfs,youtube-u-growth,DensePull,static-vertex-parallel,boolean-array,false,0,5.605483293533325,0.036677,1.0992796421051025,0.015746
bfs,dblp_coauthor,DensePull,static-vertex-parallel,boolean-array,false,0,17.54850435256958,0.036877,3.645965099334717,0.027339
bfs,soc-LiveJournal1,DensePull,static-vertex-parallel,boolean-array,false,0,44.10724210739136,0.05851,8.535173654556274,0.196464
bfs,orkut-links,DensePull,static-vertex-parallel,boolean-array,false,0,70.58456873893738,0.058577,13.565081596374512,0.082766
bfs,roadNet-CA,DensePull,static-vertex-parallel,boolean-array,false,0,1.7493793964385986,0.051914,0.34105372428894043,0.024454
bfs,youtube-u-growth,DensePull,static-vertex-parallel,bitvector,false,0,5.60068678855896,0.053401,1.1003918647766113,0.020022
bfs,dblp_coauthor,DensePull,static-vertex-parallel,bitvector,false,0,17.710090160369873,0.045167,3.664738655090332,0.021916
bfs,soc-LiveJournal1,DensePull,static-vertex-parallel,bitvector,false,0,43.038755893707275,0.095285,8.47871708869934,0.087942
bfs,orkut-links,DensePull,static-vertex-parallel,bitvector,false,0,71.13844084739685,0.068652,13.575120449066162,0.061959
bfs,roadNet-CA,DensePull,static-vertex-parallel,bitvector,false,0,1.8159494400024414,0.108072,0.3460109233856201,0.028936
bfs,youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,5.6216840744018555,0.042185,1.2592699527740479,0.166764
bfs,dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,17.62032699584961,0.04171,3.8592188358306885,0.235459
bfs,soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,42.93490529060364,0.063932,9.23006558418274,0.893915
bfs,orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,69.29276752471924,0.069985,14.59513545036316,1.04281
bfs,roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.76529860496521,0.065809,0.6319053173065186,0.316535
bfs,youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,5.647669792175293,0.063234,1.231168508529663,0.149843
bfs,dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,17.67637300491333,0.04808,3.8154311180114746,0.181288
bfs,soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,44.01984238624573,0.074068,8.909000158309937,0.565023
bfs,orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,66.12758207321167,0.06488,14.108902215957642,0.646642
bfs,roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.7870516777038574,0.09309,0.6393697261810303,0.324882
bfs,youtube-u-growth,DensePull-SparsePush,serial,boolean-array,false,0,5.635152816772461,0.156527,1.138908863067627,0.058204
bfs,dblp_coauthor,DensePull-SparsePush,serial,boolean-array,false,0,14.500617504119873,0.135337,3.6868622303009033,0.05322
bfs,soc-LiveJournal1,DensePull-SparsePush,serial,boolean-array,false,0,44.20055818557739,0.35502,8.53564715385437,0.179403
bfs,orkut-links,DensePull-SparsePush,serial,boolean-array,false,0,70.13764429092407,0.094096,13.545382261276245,0.050668
bfs,roadNet-CA,DensePull-SparsePush,serial,boolean-array,false,0,1.6941213607788086,0.001944,0.3159315586090088,0.000189
bfs,youtube-u-growth,DensePull-SparsePush,serial,bitvector,false,0,5.720660448074341,0.138208,1.1337110996246338,0.050805
bfs,dblp_coauthor,DensePull-SparsePush,serial,bitvector,false,0,17.835092782974243,0.123614,3.690154790878296,0.051564
bfs,soc-LiveJournal1,DensePull-SparsePush,serial,bitvector,false,0,44.07197713851929,0.285454,8.500404119491577,0.146091
bfs,orkut-links,DensePull-SparsePush,serial,bitvector,false,0,65.98112058639526,0.101007,13.544889450073242,0.053939
bfs,roadNet-CA,DensePull-SparsePush,serial,bitvector,false,0,1.710059404373169,0.003336,0.31536078453063965,0.000177
bfs,youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,5.692493200302124,0.030014,1.0973007678985596,0.010158
bfs,dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,17.470688819885254,0.034968,3.648787498474121,0.009472
bfs,soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,42.81441378593445,0.036189,8.4159836769104,0.031406
bfs,orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,70.14342260360718,0.025241,13.479312658309937,0.011241
bfs,roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.6679773330688477,0.001178,0.3138251304626465,0.000224
bfs,youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,5.742672443389893,0.059596,1.0947017669677734,0.010983
bfs,dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,17.661355018615723,0.03089,3.639333486557007,0.009715
bfs,soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,43.74111032485962,0.039505,8.375463962554932,0.02603
bfs,orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,64.41888523101807,0.02229,13.5911705493927,0.011898
bfs,roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,1.7103087902069092,0.001714,0.31816792488098145,0.000247
bfs,youtube-u-growth,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,5.367051362991333,0.045512,1.0922167301177979,0.010388
bfs,dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,17.554736852645874,0.029008,3.6492373943328857,0.009043
bfs,soc-LiveJournal1,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,44.177520751953125,0.033865,8.390101194381714,0.029951
bfs,orkut-links,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,70.90226578712463,0.040355,13.562684059143066,0.011065
bfs,roadNet-CA,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,1.6759216785430908,0.001396,0.31509828567504883,0.000231
bfs,youtube-u-growth,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,5.597123622894287,0.034944,1.0832793712615967,0.010728
bfs,dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,17.921071767807007,0.032818,3.6477115154266357,0.009405
bfs,soc-LiveJournal1,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,43.477442502975464,0.035827,8.433107137680054,0.026002
bfs,orkut-links,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,69.81988573074341,0.029097,13.514563083648682,0.011978
bfs,roadNet-CA,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,1.7106118202209473,0.00318,0.3172018527984619,0.000232
bfs,youtube-u-growth,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,5.61414909362793,0.032076,1.1473057270050049,0.066381
bfs,dblp_coauthor,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,17.747621536254883,0.02806,3.6850779056549072,0.058604
bfs,soc-LiveJournal1,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,44.171000719070435,0.056614,8.542048454284668,0.191077
bfs,orkut-links,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,70.20803666114807,0.029684,13.58635139465332,0.051529
bfs,roadNet-CA,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.7115483283996582,0.001451,0.31469225883483887,0.000232
bfs,youtube-u-growth,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,3.5338661670684814,0.03862,1.1359355449676514,0.059856
bfs,dblp_coauthor,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,17.70573925971985,0.026727,3.694756269454956,0.051133
bfs,soc-LiveJournal1,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,43.89771127700806,0.049157,8.492119789123535,0.160843
bfs,orkut-links,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,70.45724964141846,0.059018,13.535749197006226,0.053299
bfs,roadNet-CA,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.7033092975616455,0.001105,0.3154568672180176,0.00025
bfs,youtube-u-growth,SparsePush-DensePull,serial,boolean-array,false,0,5.753632545471191,0.154318,1.1332142353057861,0.056441
bfs,dblp_coauthor,SparsePush-DensePull,serial,boolean-array,false,0,15.038613557815552,0.144615,3.694739580154419,0.056031
bfs,soc-LiveJournal1,SparsePush-DensePull,serial,boolean-array,false,0,44.05853271484375,0.32297,8.54078984260559,0.179076
bfs,orkut-links,SparsePush-DensePull,serial,boolean-array,false,0,69.87241792678833,0.094031,13.937777042388916,0.051106
bfs,roadNet-CA,SparsePush-DensePull,serial,boolean-array,false,0,1.7090623378753662,0.00136,0.31552863121032715,0.000181
