bfs,youtube-u-growth,SparsePush,serial,boolean-array,false,0,1.2161955833435059,0.138516
bfs,dblp_coauthor,SparsePush,serial,boolean-array,false,0,3.821138620376587,0.219478
bfs,soc-LiveJournal1,SparsePush,serial,boolean-array,false,0,9.111178636550903,0.747071
bfs,orkut-links,SparsePush,serial,boolean-array,false,0,14.296201944351196,0.770411
bfs,roadNet-CA,SparsePush,serial,boolean-array,false,0,0.31136608123779297,0.000192
bfs,youtube-u-growth,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.1095712184906006,0.041936
bfs,dblp_coauthor,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,3.6353139877319336,0.038105
bfs,soc-LiveJournal1,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,8.494092464447021,0.143905
bfs,orkut-links,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,13.792692184448242,0.271117
bfs,roadNet-CA,SparsePush,dynamic-vertex-parallel,boolean-array,false,0,0.31328892707824707,0.000218
bfs,youtube-u-growth,SparsePush,static-vertex-parallel,boolean-array,false,0,1.1091442108154297,0.042531
bfs,dblp_coauthor,SparsePush,static-vertex-parallel,boolean-array,false,0,3.6399965286254883,0.041797
bfs,soc-LiveJournal1,SparsePush,static-vertex-parallel,boolean-array,false,0,8.462189435958862,0.147686
bfs,orkut-links,SparsePush,static-vertex-parallel,boolean-array,false,0,13.783233165740967,0.278554
bfs,roadNet-CA,SparsePush,static-vertex-parallel,boolean-array,false,0,0.3116006851196289,0.000223
bfs,youtube-u-growth,DensePull,serial,boolean-array,false,0,1.198885202407837,0.127945
bfs,dblp_coauthor,DensePull,serial,boolean-array,false,0,3.780348539352417,0.188867
bfs,soc-LiveJournal1,DensePull,serial,boolean-array,false,0,9.043575286865234,0.732593
bfs,orkut-links,DensePull,serial,boolean-array,false,0,14.30526876449585,0.80205
bfs,roadNet-CA,DensePull,serial,boolean-array,false,0,0.5377442836761475,0.223636
bfs,youtube-u-growth,DensePull,serial,bitvector,false,0,1.1877906322479248,0.114081
bfs,dblp_coauthor,DensePull,serial,bitvector,false,0,3.7817156314849854,0.154661
bfs,soc-LiveJournal1,DensePull,serial,bitvector,false,0,8.793156623840332,0.444298
bfs,orkut-links,DensePull,serial,bitvector,false,0,14.144330501556396,0.610331
bfs,roadNet-CA,DensePull,serial,bitvector,false,0,0.5402698516845703,0.228602
bfs,youtube-u-growth,DensePull,dynamic-vertex-parallel,boolean-array,false,0,1.0779309272766113,0.014803
bfs,dblp_coauthor,DensePull,dynamic-vertex-parallel,boolean-array,false,0,3.6265692710876465,0.028391
bfs,soc-LiveJournal1,DensePull,dynamic-vertex-parallel,boolean-array,false,0,8.526970386505127,0.186755
bfs,orkut-links,DensePull,dynamic-vertex-parallel,boolean-array,false,0,13.524092674255371,0.090842
bfs,roadNet-CA,DensePull,dynamic-vertex-parallel,boolean-array,false,0,0.33848094940185547,0.025846
bfs,youtube-u-growth,DensePull,dynamic-vertex-parallel,bitvector,false,0,1.1046056747436523,0.02036
bfs,dblp_coauthor,DensePull,dynamic-vertex-parallel,bitvector,false,0,3.6570184230804443,0.021103
bfs,soc-LiveJournal1,DensePull,dynamic-vertex-parallel,bitvector,false,0,8.422008752822876,0.087289
bfs,orkut-links,DensePull,dynamic-vertex-parallel,bitvector,false,0,13.582860946655273,0.063787
bfs,roadNet-CA,DensePull,dynamic-vertex-parallel,bitvector,false,0,0.347672700881958,0.029119
bfs,youtube-u-growth,DensePull,static-vertex-parallel,boolean-array,false,0,1.0992796421051025,0.015746
bfs,dblp_coauthor,DensePull,static-vertex-parallel,boolean-array,false,0,3.645965099334717,0.027339
bfs,soc-LiveJournal1,DensePull,static-vertex-parallel,boolean-array,false,0,8.535173654556274,0.196464
bfs,orkut-links,DensePull,static-vertex-parallel,boolean-array,false,0,13.565081596374512,0.082766
bfs,roadNet-CA,DensePull,static-vertex-parallel,boolean-array,false,0,0.34105372428894043,0.024454
bfs,youtube-u-growth,DensePull,static-vertex-parallel,bitvector,false,0,1.1003918647766113,0.020022
bfs,dblp_coauthor,DensePull,static-vertex-parallel,bitvector,false,0,3.664738655090332,0.021916
bfs,soc-LiveJournal1,DensePull,static-vertex-parallel,bitvector,false,0,8.47871708869934,0.087942
bfs,orkut-links,DensePull,static-vertex-parallel,bitvector,false,0,13.575120449066162,0.061959
bfs,roadNet-CA,DensePull,static-vertex-parallel,bitvector,false,0,0.3460109233856201,0.028936
bfs,youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.2592699527740479,0.166764
bfs,dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,3.8592188358306885,0.235459
bfs,soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,9.23006558418274,0.893915
bfs,orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,14.59513545036316,1.04281
bfs,roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,0.6319053173065186,0.316535
bfs,youtube-u-growth,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,1.231168508529663,0.149843
bfs,dblp_coauthor,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,3.8154311180114746,0.181288
bfs,soc-LiveJournal1,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,8.909000158309937,0.565023
bfs,orkut-links,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,14.108902215957642,0.646642
bfs,roadNet-CA,DensePull,edge-aware-dynamic-vertex-parallel,bitvector,false,0,0.6393697261810303,0.324882
bfs,youtube-u-growth,DensePull-SparsePush,serial,boolean-array,false,0,1.138908863067627,0.058204
bfs,dblp_coauthor,DensePull-SparsePush,serial,boolean-array,false,0,3.6868622303009033,0.05322
bfs,soc-LiveJournal1,DensePull-SparsePush,serial,boolean-array,false,0,8.53564715385437,0.179403
bfs,orkut-links,DensePull-SparsePush,serial,boolean-array,false,0,13.545382261276245,0.050668
bfs,roadNet-CA,DensePull-SparsePush,serial,boolean-array,false,0,0.3159315586090088,0.000189
bfs,youtube-u-growth,DensePull-SparsePush,serial,bitvector,false,0,1.1337110996246338,0.050805
bfs,dblp_coauthor,DensePull-SparsePush,serial,bitvector,false,0,3.690154790878296,0.051564
bfs,soc-LiveJournal1,DensePull-SparsePush,serial,bitvector,false,0,8.500404119491577,0.146091
bfs,orkut-links,DensePull-SparsePush,serial,bitvector,false,0,13.544889450073242,0.053939
bfs,roadNet-CA,DensePull-SparsePush,serial,bitvector,false,0,0.31536078453063965,0.000177
bfs,youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,1.0973007678985596,0.010158
bfs,dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,3.648787498474121,0.009472
bfs,soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,8.4159836769104,0.031406
bfs,orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,13.479312658309937,0.011241
bfs,roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,boolean-array,false,0,0.3138251304626465,0.000224
bfs,youtube-u-growth,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,1.0947017669677734,0.010983
bfs,dblp_coauthor,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,3.639333486557007,0.009715
bfs,soc-LiveJournal1,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,8.375463962554932,0.02603
bfs,orkut-links,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,13.5911705493927,0.011898
bfs,roadNet-CA,DensePull-SparsePush,dynamic-vertex-parallel,bitvector,false,0,0.31816792488098145,0.000247
bfs,youtube-u-growth,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,1.0922167301177979,0.010388
bfs,dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,3.6492373943328857,0.009043
bfs,soc-LiveJournal1,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,8.390101194381714,0.029951
bfs,orkut-links,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,13.562684059143066,0.011065
bfs,roadNet-CA,DensePull-SparsePush,static-vertex-parallel,boolean-array,false,0,0.31509828567504883,0.000231
bfs,youtube-u-growth,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,1.0832793712615967,0.010728
bfs,dblp_coauthor,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,3.6477115154266357,0.009405
bfs,soc-LiveJournal1,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,8.433107137680054,0.026002
bfs,orkut-links,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,13.514563083648682,0.011978
bfs,roadNet-CA,DensePull-SparsePush,static-vertex-parallel,bitvector,false,0,0.3172018527984619,0.000232
bfs,youtube-u-growth,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,1.1473057270050049,0.066381
bfs,dblp_coauthor,DensePull-SparsePush,edge-aware-dynamic-vertex-parallel,boolean-array,false,0,3.6850779056549072,0.058604
