ENABLED,CM,None,0,PULL,DISABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,CM,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,CM,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,CM,None,0,PULL,ENABLED,FUSED,BITMAP
ENABLED,CM,None,0,PULL,ENABLED,FUSED,BOOLMAP
ENABLED,CM,None,0,PULL,ENABLED,UNFUSED_BITMAP,BITMAP
ENABLED,CM,None,0,PULL,ENABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,CM,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,CM,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,CM,None,0,PUSH,DISABLED,FUSED,None
ENABLED,CM,None,0,PUSH,DISABLED,UNFUSED_BITMAP,None
ENABLED,CM,None,0,PUSH,DISABLED,UNFUSED_BOOLMAP,None
ENABLED,CM,None,0,PUSH,ENABLED,FUSED,None
ENABLED,CM,None,0,PUSH,ENABLED,UNFUSED_BITMAP,None
ENABLED,CM,None,0,PUSH,ENABLED,UNFUSED_BOOLMAP,None
ENABLED,TWC,None,0,PULL,DISABLED,FUSED,BITMAP
ENABLED,TWC,None,0,PULL,DISABLED,FUSED,BOOLMAP
ENABLED,TWC,None,0,PULL,DISABLED,UNFUSED_BITMAP,BITMAP
ENABLED,TWC,None,0,PULL,DISABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,TWC,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,TWC,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,TWC,None,0,PULL,ENABLED,FUSED,BITMAP
ENABLED,TWC,None,0,PULL,ENABLED,FUSED,BOOLMAP
ENABLED,TWC,None,0,PULL,ENABLED,UNFUSED_BITMAP,BITMAP
ENABLED,TWC,None,0,PULL,ENABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,TWC,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,TWC,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,TWC,None,0,PUSH,DISABLED,FUSED,None
ENABLED,TWC,None,0,PUSH,DISABLED,UNFUSED_BITMAP,None
ENABLED,TWC,None,0,PUSH,DISABLED,UNFUSED_BOOLMAP,None
ENABLED,TWC,None,0,PUSH,ENABLED,FUSED,None
ENABLED,TWC,None,0,PUSH,ENABLED,UNFUSED_BITMAP,None
ENABLED,TWC,None,0,PUSH,ENABLED,UNFUSED_BOOLMAP,None
ENABLED,TWCE,None,0,PULL,DISABLED,FUSED,BITMAP
ENABLED,TWCE,None,0,PULL,DISABLED,FUSED,BOOLMAP
ENABLED,TWCE,None,0,PULL,DISABLED,UNFUSED_BITMAP,BITMAP
ENABLED,TWCE,None,0,PULL,DISABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,TWCE,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,TWCE,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,TWCE,None,0,PULL,ENABLED,FUSED,BITMAP
ENABLED,TWCE,None,0,PULL,ENABLED,FUSED,BOOLMAP
ENABLED,TWCE,None,0,PULL,ENABLED,UNFUSED_BITMAP,BITMAP
ENABLED,TWCE,None,0,PULL,ENABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,TWCE,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,TWCE,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,TWCE,None,0,PUSH,DISABLED,FUSED,None
ENABLED,TWCE,None,0,PUSH,DISABLED,UNFUSED_BITMAP,None
ENABLED,TWCE,None,0,PUSH,DISABLED,UNFUSED_BOOLMAP,None
ENABLED,TWCE,None,0,PUSH,ENABLED,FUSED,None
ENABLED,TWCE,None,0,PUSH,ENABLED,UNFUSED_BITMAP,None
ENABLED,TWCE,None,0,PUSH,ENABLED,UNFUSED_BOOLMAP,None
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,FUSED,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,FUSED,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,UNFUSED_BITMAP,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,FUSED,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,FUSED,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,UNFUSED_BITMAP,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,VERTEX_BASED,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,VERTEX_BASED,None,0,PUSH,DISABLED,FUSED,None
ENABLED,VERTEX_BASED,None,0,PUSH,DISABLED,UNFUSED_BITMAP,None
ENABLED,VERTEX_BASED,None,0,PUSH,DISABLED,UNFUSED_BOOLMAP,None
ENABLED,VERTEX_BASED,None,0,PUSH,ENABLED,FUSED,None
ENABLED,VERTEX_BASED,None,0,PUSH,ENABLED,UNFUSED_BITMAP,None
ENABLED,VERTEX_BASED,None,0,PUSH,ENABLED,UNFUSED_BOOLMAP,None
ENABLED,WM,None,0,PULL,DISABLED,FUSED,BITMAP
ENABLED,WM,None,0,PULL,DISABLED,FUSED,BOOLMAP
ENABLED,WM,None,0,PULL,DISABLED,UNFUSED_BITMAP,BITMAP
ENABLED,WM,None,0,PULL,DISABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,WM,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,WM,None,0,PULL,DISABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,WM,None,0,PULL,ENABLED,FUSED,BITMAP
ENABLED,WM,None,0,PULL,ENABLED,FUSED,BOOLMAP
ENABLED,WM,None,0,PULL,ENABLED,UNFUSED_BITMAP,BITMAP
ENABLED,WM,None,0,PULL,ENABLED,UNFUSED_BITMAP,BOOLMAP
ENABLED,WM,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BITMAP
ENABLED,WM,None,0,PULL,ENABLED,UNFUSED_BOOLMAP,BOOLMAP
ENABLED,WM,None,0,PUSH,DISABLED,FUSED,None
ENABLED,WM,None,0,PUSH,DISABLED,UNFUSED_BITMAP,None
ENABLED,WM,None,0,PUSH,DISABLED,UNFUSED_BOOLMAP,None
ENABLED,WM,None,0,PUSH,ENABLED,FUSED,None
ENABLED,WM,None,0,PUSH,ENABLED,UNFUSED_BITMAP,None
ENABLED,WM,None,0,PUSH,ENABLED,UNFUSED_BOOLMAP,None
